time [sec], accel [m/s^2]
3.038196590000000015e+02,-5.242803096771240234e-01
3.038246530000000121e+02,-1.104159653186798096e-01
3.038296479999999633e+02,-1.309800624847412109e+00
3.038346419999999739e+02,7.762503623962402344e-01
3.038396369999999820e+02,-1.074570655822753906e+00
3.038446329999999875e+02,-1.832251548767089844e+00
3.038496260000000007e+02,-6.256666779518127441e-01
3.038546200000000113e+02,1.215013980865478516e+00
3.038596139999999650e+02,-1.072950839996337891e+00
3.038646089999999731e+02,-1.563010096549987793e+00
3.038696029999999837e+02,-5.746148824691772461e-01
3.038745979999999918e+02,1.177969813346862793e+00
3.038795920000000024e+02,-9.162378311157226562e-01
3.038846039999999675e+02,-3.519159257411956787e-01
3.038895809999999642e+02,-1.786810994148254395e+00
3.038945749999999748e+02,-8.072109818458557129e-01
3.038995689999999854e+02,9.201051592826843262e-01
3.039045639999999935e+02,-3.592723608016967773e-01
3.039095580000000041e+02,-2.902835369110107422e+00
3.039145519999999578e+02,4.523739218711853027e-01
3.039195469999999659e+02,-4.515167772769927979e-01
3.039245409999999765e+02,-2.236444473266601562e+00
3.039295359999999846e+02,5.207307934761047363e-01
3.039345299999999952e+02,1.356267690658569336e+00
3.039395250000000033e+02,-3.267680644989013672e+00
3.039445190000000139e+02,-2.187805414199829102e+00
3.039495129999999676e+02,7.830282449722290039e-01
3.039545069999999782e+02,5.357021093368530273e-01
3.039595019999999863e+02,-1.437824606895446777e+00
3.039644959999999969e+02,-5.095705389976501465e-01
3.039694910000000050e+02,-6.618079543113708496e-01
3.039745039999999676e+02,-6.022477746009826660e-01
3.039794799999999668e+02,-6.068190932273864746e-01
3.039844739999999774e+02,-8.407450318336486816e-01
3.039894689999999855e+02,-2.017083644866943359e+00
3.039944649999999911e+02,1.609628319740295410e+00
3.039994570000000067e+02,9.072623848915100098e-01
3.040044519999999579e+02,-4.568547725677490234e+00
3.040094459999999685e+02,-2.762761831283569336e+00
3.040144399999999791e+02,3.605612277984619141e+00
3.040194349999999872e+02,1.063863754272460938e+00
3.040244289999999978e+02,-3.411190748214721680e+00
3.040294240000000059e+02,-2.259231805801391602e+00
3.040344210000000089e+02,7.136861085891723633e-01
3.040394119999999702e+02,8.403759449720382690e-03
3.040444069999999783e+02,-3.006183542311191559e-02
3.040494009999999889e+02,-7.892176508903503418e-01
3.040543959999999970e+02,-1.743472933769226074e+00
3.040593900000000076e+02,-5.063204765319824219e-01
3.040644069999999601e+02,3.417883217334747314e-01
3.040693789999999694e+02,-2.014463663101196289e+00
3.040743729999999800e+02,2.382601350545883179e-01
3.040793689999999856e+02,9.602550864219665527e-01
3.040843619999999987e+02,-2.852717876434326172e+00
3.040893560000000093e+02,-1.908053040504455566e+00
3.040943499999999631e+02,9.273896813392639160e-01
3.040993449999999712e+02,1.252793241292238235e-02
3.041043389999999818e+02,-1.725832343101501465e+00
3.041093349999999873e+02,-1.520568370819091797e+00
3.041143280000000004e+02,-2.014798820018768311e-01
3.041193230000000085e+02,-8.641579747200012207e-02
3.041243169999999623e+02,-1.993362188339233398e+00
3.041293119999999703e+02,-3.018677830696105957e-01
3.041343059999999809e+02,1.247639298439025879e+00
3.041392999999999915e+02,-1.332285404205322266e+00
3.041442949999999996e+02,-2.310292005538940430e+00
3.041492890000000102e+02,-1.810237288475036621e+00
3.041543169999999918e+02,5.135572552680969238e-01
3.041592779999999721e+02,2.066047430038452148e+00
3.041642719999999827e+02,-3.262516021728515625e+00
3.041692669999999907e+02,-3.241519212722778320e+00
3.041742610000000013e+02,1.330969572067260742e+00
3.041792550000000119e+02,3.389034867286682129e-01
3.041842499999999632e+02,-3.288080692291259766e+00
3.041892449999999712e+02,-1.191040396690368652e+00
3.041942389999999818e+02,1.555479019880294800e-01
3.041992379999999798e+02,2.469666153192520142e-01
3.042042280000000005e+02,-1.785612821578979492e+00
3.042092220000000111e+02,-1.135030984878540039e+00
3.042142190000000141e+02,8.630349040031433105e-01
3.042192119999999704e+02,1.450915575027465820e+00
3.042242049999999836e+02,-1.818292140960693359e+00
3.042291989999999942e+02,-1.349945425987243652e+00
3.042341930000000048e+02,-1.723767518997192383e+00
3.042391880000000128e+02,-8.134184479713439941e-01
3.042442249999999717e+02,-6.159226298332214355e-01
3.042491769999999747e+02,-3.213604390621185303e-01
3.042541729999999802e+02,-1.179874181747436523e+00
3.042591659999999933e+02,-2.202488660812377930e+00
3.042641600000000039e+02,-2.205727577209472656e+00
3.042691540000000145e+02,2.964174509048461914e+00
3.042741499999999633e+02,1.137750387191772461e+00
3.042791429999999764e+02,-2.360771417617797852e+00
3.042841369999999870e+02,-1.613337993621826172e+00
3.042891329999999925e+02,1.168842315673828125e-01
3.042941260000000057e+02,8.382594585418701172e-01
3.042991230000000087e+02,6.259571909904479980e-01
3.043041159999999650e+02,-2.957017183303833008e+00
3.043091089999999781e+02,-1.853358268737792969e+00
3.043141039999999862e+02,-2.878552079200744629e-01
3.043190979999999968e+02,3.731774985790252686e-01
3.043240930000000048e+02,-5.672566890716552734e-01
3.043290890000000104e+02,-2.030063867568969727e+00
3.043341229999999769e+02,-1.783566117286682129e+00
3.043390759999999773e+02,1.173261031508445740e-01
3.043440749999999753e+02,-2.211030006408691406e+00
3.043490649999999960e+02,3.552023172378540039e-01
3.043540590000000066e+02,4.041412770748138428e-01
3.043590540000000146e+02,-1.011203408241271973e+00
3.043640479999999684e+02,-1.705246806144714355e+00
3.043690419999999790e+02,-8.413781523704528809e-01
3.043740369999999871e+02,4.741284251213073730e-01
3.043790309999999977e+02,2.868743836879730225e-01
3.043840359999999805e+02,-2.533861637115478516e+00
3.043890210000000138e+02,-2.242712020874023438e+00
3.043940169999999625e+02,8.134244084358215332e-01
3.043990099999999757e+02,3.854373842477798462e-02
3.044040029999999888e+02,-8.312157392501831055e-01
3.044089989999999943e+02,-6.120283603668212891e-01
3.044139920000000075e+02,-1.180935025215148926e+00
3.044189859999999612e+02,-1.522802472114562988e+00
3.044240229999999769e+02,-2.192157059907913208e-01
3.044289819999999622e+02,-3.863043338060379028e-02
3.044339689999999905e+02,-1.412856578826904297e+00
3.044389639999999986e+02,-1.330319523811340332e+00
3.044439580000000092e+02,1.024354249238967896e-01
3.044489529999999604e+02,-1.119748830795288086e+00
3.044539469999999710e+02,-1.624497771263122559e+00
3.044589409999999816e+02,-3.003642857074737549e-01
3.044639359999999897e+02,-3.615363538265228271e-01
3.044689300000000003e+02,-1.407636642456054688e+00
3.044739240000000109e+02,-1.153814196586608887e+00
3.044789199999999596e+02,-1.192271232604980469e+00
3.044839139999999702e+02,-4.673358798027038574e-01
3.044889079999999808e+02,-1.303628206253051758e+00
3.044939019999999914e+02,-8.554983139038085938e-01
3.044988960000000020e+02,-8.373901247978210449e-01
3.045038910000000101e+02,-2.035258859395980835e-01
3.045088849999999638e+02,-1.159033894538879395e+00
3.045139259999999695e+02,-1.083023786544799805e+00
3.045188739999999825e+02,-2.458418756723403931e-01
3.045238719999999830e+02,1.043623566627502441e+00
3.045288659999999936e+02,-1.028720259666442871e+00
3.045338600000000042e+02,-2.709145784378051758e+00
3.045388550000000123e+02,7.838990539312362671e-02
3.045438939999999661e+02,8.310730457305908203e-01
3.045488849999999843e+02,-2.447224378585815430e+00
3.045538770000000000e+02,-2.041067838668823242e+00
3.045588710000000106e+02,8.830314874649047852e-01
3.045638619999999719e+02,9.159719944000244141e-02
3.045688569999999800e+02,-1.889094829559326172e+00
3.045738519999999880e+02,-3.866550922393798828e-01
3.045788379999999620e+02,9.941565990447998047e-01
3.045838329999999701e+02,-2.175334841012954712e-01
3.045888209999999958e+02,-5.495232343673706055e-01
3.045938150000000064e+02,-9.890742301940917969e-01
3.045988019999999779e+02,-7.298541665077209473e-01
3.046038459999999759e+02,7.794187664985656738e-01
3.046088059999999587e+02,-2.140394926071166992e+00
3.046137809999999604e+02,-2.060031652450561523e+00
3.046187729999999760e+02,7.027353644371032715e-01
3.046237669999999866e+02,3.583147823810577393e-01
3.046287719999999695e+02,-1.185778141021728516e+00
3.046337499999999636e+02,-2.084869146347045898e+00
3.046387399999999843e+02,-2.384374663233757019e-02
3.046437349999999924e+02,9.998412132263183594e-01
3.046487250000000131e+02,-1.330045700073242188e+00
3.046537250000000085e+02,-2.422791242599487305e+00
3.046587189999999623e+02,-4.953714013099670410e-01
3.046637149999999679e+02,2.476086765527725220e-01
3.046687059999999860e+02,-3.539499044418334961e-01
3.046736999999999966e+02,-1.918232917785644531e+00
3.046786950000000047e+02,-8.379665613174438477e-01
3.046836889999999585e+02,1.177450895309448242e+00
3.046886829999999691e+02,-3.685127198696136475e-02
3.046937209999999823e+02,-2.567131996154785156e+00
3.046987029999999663e+02,-1.023026347160339355e+00
3.047036689999999908e+02,1.301849246025085449e+00
3.047086709999999812e+02,1.063399389386177063e-01
3.047136549999999602e+02,-2.599803447723388672e+00
3.047186489999999708e+02,-1.442327499389648438e+00
3.047236439999999789e+02,6.212868690490722656e-01
3.047286379999999895e+02,-1.080321311950683594e+00
3.047336339999999950e+02,-1.542619109153747559e+00
3.047386720000000082e+02,1.239386722445487976e-01
3.047436219999999594e+02,-7.873233556747436523e-01
3.047486109999999826e+02,-1.647344946861267090e+00
3.047536099999999806e+02,2.728275656700134277e-01
3.047586039999999912e+02,-1.502876132726669312e-01
3.047635989999999993e+02,-8.718776702880859375e-01
3.047685930000000099e+02,-9.522169232368469238e-01
3.047735879999999611e+02,-2.922104597091674805e-01
3.047785819999999717e+02,-1.065673351287841797e+00
3.047835769999999798e+02,-1.076499700546264648e+00
3.047885739999999828e+02,-2.654100954532623291e-01
3.047935659999999984e+02,8.789636194705963135e-03
3.047985600000000090e+02,-1.329817652702331543e+00
3.048035539999999628e+02,-4.498391225934028625e-02
3.048085479999999734e+02,-7.514367103576660156e-01
3.048135429999999815e+02,-9.800763130187988281e-01
3.048185369999999921e+02,2.141311466693878174e-01
3.048235320000000002e+02,-1.095608100295066833e-01
3.048285700000000134e+02,-1.352833747863769531e+00
3.048335209999999620e+02,-2.202145904302597046e-01
3.048385149999999726e+02,4.770129024982452393e-01
3.048435089999999832e+02,-2.495559453964233398e+00
3.048485039999999913e+02,-1.498094797134399414e+00
3.048535009999999943e+02,3.013768911361694336e+00
3.048584920000000125e+02,6.665194034576416016e-01
3.048634869999999637e+02,-3.518763065338134766e+00
3.048684809999999743e+02,-4.690426588058471680e-01
3.048734759999999824e+02,3.305972099304199219e+00
3.048784719999999879e+02,1.366244435310363770e+00
3.048834699999999884e+02,-2.362619161605834961e+00
3.048884590000000117e+02,-1.511673092842102051e+00
3.048934529999999654e+02,1.819139569997787476e-01
3.048984479999999735e+02,-2.683175206184387207e-01
3.049034419999999841e+02,-9.016767889261245728e-02
3.049084369999999922e+02,-1.431867033243179321e-01
3.049134310000000028e+02,-1.394583225250244141e+00
3.049184280000000058e+02,-1.306577801704406738e+00
3.049234169999999722e+02,1.467374682426452637e+00
3.049284139999999752e+02,1.471815705299377441e+00
3.049334079999999858e+02,1.234914064407348633e-01
3.049384019999999964e+02,-5.186682939529418945e-01
3.049433970000000045e+02,-1.808951735496520996e+00
3.049483909999999582e+02,-9.099011868238449097e-02
3.049533859999999663e+02,1.714112281799316406e+00
3.049583809999999744e+02,-1.018888115882873535e+00
3.049633749999999850e+02,-1.627483487129211426e+00
3.049683729999999855e+02,5.327529087662696838e-02
3.049733630000000062e+02,-2.912126481533050537e-01
3.049783580000000143e+02,-8.077749013900756836e-01
3.049833519999999680e+02,1.594578742980957031e+00
3.049883469999999761e+02,1.209599137306213379e+00
3.049933429999999817e+02,-3.531495332717895508e+00
3.049983349999999973e+02,-1.797412633895874023e+00
3.050033300000000054e+02,3.139667034149169922e+00
3.050083270000000084e+02,1.758249759674072266e+00
3.050133199999999647e+02,-3.623390197753906250e+00
3.050183129999999778e+02,-1.061815142631530762e+00
3.050233079999999859e+02,2.224730253219604492e+00
3.050283019999999965e+02,-1.702030658721923828e+00
3.050332980000000020e+02,-2.023489236831665039e+00
3.050382909999999583e+02,1.160645127296447754e+00
3.050432879999999614e+02,5.874925255775451660e-01
3.050482799999999770e+02,-1.952851176261901855e+00
3.050532739999999876e+02,-2.061402797698974609e+00
3.050582679999999982e+02,2.324609041213989258e+00
3.050632620000000088e+02,1.895671367645263672e+00
3.050682590000000118e+02,-1.592039346694946289e+00
3.050732509999999706e+02,-1.027588486671447754e+00
3.050782459999999787e+02,5.730519294738769531e-01
3.050832399999999893e+02,1.221221219748258591e-02
3.050882349999999974e+02,-1.135319471359252930e+00
3.050932290000000080e+02,-2.355782508850097656e+00
3.050982229999999618e+02,4.459068179130554199e-01
3.051032280000000014e+02,3.916571140289306641e-01
3.051082179999999653e+02,-8.196684718132019043e-01
3.051132059999999910e+02,-9.145084619522094727e-01
3.051182009999999991e+02,1.201971888542175293e+00
3.051231970000000047e+02,9.536083042621612549e-02
3.051281889999999635e+02,-6.870971322059631348e-01
3.051331839999999715e+02,-4.242224991321563721e-01
3.051381779999999821e+02,4.134326875209808350e-01
3.051431759999999827e+02,-2.144231349229812622e-01
3.051481670000000008e+02,-1.138810753822326660e+00
3.051531620000000089e+02,-1.614041805267333984e+00
3.051581559999999627e+02,5.939035862684249878e-02
3.051631499999999733e+02,1.065357565879821777e+00
3.051681449999999813e+02,2.699262797832489014e-01
3.051731389999999919e+02,-1.720682263374328613e+00
3.051781349999999975e+02,-7.386623620986938477e-01
3.051831280000000106e+02,1.403953671455383301e+00
3.051881250000000136e+02,9.227893352508544922e-01
3.051931329999999889e+02,-1.494524121284484863e+00
3.051981109999999831e+02,-1.253446578979492188e+00
3.052031049999999937e+02,7.061011195182800293e-01
3.052081000000000017e+02,9.264098405838012695e-01
3.052130940000000123e+02,-1.553894639015197754e+00
3.052180889999999636e+02,-4.994794726371765137e-01
3.052230829999999742e+02,1.319209456443786621e+00
3.052280769999999848e+02,-7.103279232978820801e-01
3.052330739999999878e+02,-2.564163208007812500e+00
3.052380660000000034e+02,2.784850820899009705e-02
3.052430600000000140e+02,2.036620616912841797e+00
3.052480549999999653e+02,-1.350734353065490723e+00
3.052530489999999759e+02,-3.348916053771972656e+00
3.052580429999999865e+02,1.081660270690917969e+00
3.052630379999999946e+02,1.896801948547363281e+00
3.052680330000000026e+02,-2.328850269317626953e+00
3.052730270000000132e+02,-1.282108545303344727e+00
3.052780219999999645e+02,2.674220800399780273e+00
3.052830460000000130e+02,4.181003570556640625e-01
3.052880109999999831e+02,-3.430582761764526367e+00
3.052930049999999937e+02,-6.030241847038269043e-01
3.052980000000000018e+02,2.262251138687133789e+00
3.053029980000000023e+02,-5.547661185264587402e-01
3.053079869999999687e+02,-2.235385894775390625e+00
3.053129819999999768e+02,3.059839904308319092e-01
3.053179759999999874e+02,6.763960123062133789e-01
3.053229709999999955e+02,-8.734302520751953125e-01
3.053279650000000061e+02,-1.103768944740295410e+00
3.053329620000000091e+02,-5.266048908233642578e-01
3.053379539999999679e+02,-9.882024675607681274e-02
3.053429479999999785e+02,9.887540340423583984e-02
3.053479429999999866e+02,-9.202805757522583008e-01
3.053529369999999972e+02,-7.568820714950561523e-01
3.053579310000000078e+02,-9.446049332618713379e-01
3.053629259999999590e+02,-1.635133102536201477e-02
3.053679199999999696e+02,6.318231225013732910e-01
3.053729500000000030e+02,-2.366737872362136841e-01
3.053779049999999984e+02,-8.224081993103027344e-01
3.053829039999999964e+02,-1.160386085510253906e+00
3.053878980000000070e+02,-9.462329745292663574e-01
